trial,block,pair_id,stratum,ratio,f1,f2,phase_offset,timebase_s,vpp_ch1,vrms_ch1,vpp_ch2,vrms_ch2,vpp_ch3,vrms_ch3,rsp_db,crest_factor,spectral_flatness,envelope_regularity,xcorr_peak,phase_coherence,wf_points,sample_rate,timestamp
424,2,PP8,PP,11:3,9574.3,2611.2,315.0,0.0001,0.576,0.3841083,0.152,0.3482715,0.312,0.3565269,-31.9183,1.4139,0.003852,0.266,0.91,0.8625,1200,1000000.0,2026-09-18T18:54:15.769331
425,2,NC3,NC,15:10,6123.7,4082.5,0.0,0.0002,0.584,0.3934492,0.152,0.3489954,0.32,0.3614827,-30.2667,1.3944,0.006478,0.2597,0.9116,0.8555,1200,500000.0,2026-09-18T18:54:23.953324
426,2,NC3,NC,15:10,6123.7,4082.5,45.0,0.0002,0.632,0.3962038,0.664,0.3977141,0.592,0.3782067,-28.3208,1.6927,0.002984,0.2847,0.8323,0.7356,1200,500000.0,2026-09-18T18:54:32.305641
427,2,NC3,NC,15:10,6123.7,4082.5,90.0,0.0002,0.584,0.3911861,0.152,0.3491938,0.32,0.3604923,-30.3482,1.3978,0.006272,0.2639,0.9107,0.8539,1200,500000.0,2026-09-18T18:54:40.839848
428,2,NC3,NC,15:10,6123.7,4082.5,135.0,0.0002,0.584,0.3873125,0.152,0.3485325,0.32,0.3581551,-32.81,1.4063,0.002422,0.2661,0.9109,0.8571,1200,500000.0,2026-09-18T18:54:49.317727
429,2,NC3,NC,15:10,6123.7,4082.5,180.0,0.0002,0.584,0.348723,0.152,0.05767166,0.32,0.199338,-26.3299,1.644,0.003781,0.3654,0.8443,0.7068,1200,500000.0,2026-09-18T18:54:57.461231
430,2,NC3,NC,15:10,6123.7,4082.5,225.0,0.0002,0.648,0.3972182,0.664,0.400557,0.568,0.3801195,-32.4831,1.7068,0.001788,0.3009,0.8319,0.7297,1200,500000.0,2026-09-18T18:55:06.096469
431,2,NC3,NC,15:10,6123.7,4082.5,270.0,0.0002,0.648,0.3881815,0.656,0.394363,0.592,0.3722055,-32.2426,1.6965,0.001929,0.3156,0.8272,0.7403,1200,500000.0,2026-09-18T18:55:14.355525
432,2,NC3,NC,15:10,6123.7,4082.5,315.0,0.0002,0.656,0.3928039,0.648,0.394087,0.568,0.3749418,-32.4665,1.7276,0.001749,0.2995,0.8298,0.7139,1200,500000.0,2026-09-18T18:55:22.850074
433,2,CC4,CC,15:8,6846.5,3651.5,0.0,0.0001,0.928,0.5673096,nan,nan,nan,nan,-10.7987,1.2535,0.005167,0.2883,0.9346,0.9009,1200,1000000.0,2026-09-18T18:55:30.969111
434,2,CC4,CC,15:8,6846.5,3651.5,45.0,0.0001,0.592,0.3872032,0.336,0.3569256,0.4,0.3594769,-22.7219,1.5148,0.002837,0.2753,0.8821,0.8282,1200,1000000.0,2026-09-18T18:55:39.409569
435,2,CC4,CC,15:8,6846.5,3651.5,90.0,0.0001,0.584,0.3946315,0.344,0.3581713,0.4,0.3640526,-22.6677,1.4932,0.005215,0.2535,0.8893,0.8362,1200,1000000.0,2026-09-18T18:55:47.804824
436,2,CC4,CC,15:8,6846.5,3651.5,135.0,0.0001,0.648,0.3892843,0.656,0.3947266,0.592,0.3744684,-31.929,1.7319,0.002843,0.3784,0.8401,0.7246,1200,1000000.0,2026-09-18T18:55:56.341257
437,2,CC4,CC,15:8,6846.5,3651.5,180.0,0.0001,0.624,0.3957388,0.56,0.3815037,0.528,0.3720853,-16.1083,1.6331,0.002346,0.2867,0.8509,0.7796,1200,1000000.0,2026-09-18T18:56:04.590582
438,2,CC4,CC,15:8,6846.5,3651.5,225.0,0.0001,0.6,0.3955311,0.448,0.3679549,0.48,0.3671163,-18.7756,1.5888,0.002324,0.2745,0.8695,0.8097,1200,1000000.0,2026-09-18T18:56:12.631483
439,2,CC4,CC,15:8,6846.5,3651.5,270.0,0.0001,0.584,0.3535469,0.16,0.0578782,0.32,0.2021527,-25.9899,1.6216,0.005148,0.4142,0.8403,0.6773,1200,1000000.0,2026-09-18T18:56:21.029093
440,2,CC4,CC,15:8,6846.5,3651.5,315.0,0.0001,0.994,0.5764988,nan,nan,nan,nan,-20.1359,1.389,0.005168,0.5634,0.9237,0.8734,1200,1000000.0,2026-09-18T18:56:28.802208
441,2,PC3,PC,13:9,6009.3,4160.3,0.0,0.0002,0.64,0.3922579,0.64,0.3918616,0.592,0.3736512,-14.35,1.7113,0.005464,0.2749,0.8356,0.7452,1200,500000.0,2026-09-18T18:56:37.131401
442,2,PC3,PC,13:9,6009.3,4160.3,45.0,0.0002,0.664,0.3946839,0.6720001,0.3961585,0.608,0.3766505,-29.8171,1.7185,0.004341,0.3077,0.8298,0.7289,1200,500000.0,2026-09-18T18:56:45.407659
443,2,PC3,PC,13:9,6009.3,4160.3,90.0,0.0002,0.632,0.391507,0.56,0.3817309,0.528,0.3691056,-15.7839,1.6483,0.007559,0.2628,0.8455,0.7663,1200,500000.0,2026-09-18T18:56:53.674832
444,2,PC3,PC,13:9,6009.3,4160.3,135.0,0.0002,0.584,0.3973373,0.168,0.3508649,0.32,0.3638804,-32.2966,1.3847,0.00274,0.2719,0.9117,0.8578,1200,500000.0,2026-09-18T18:57:01.857698
445,2,PC3,PC,13:9,6009.3,4160.3,180.0,0.0002,0.584,0.3956179,0.152,0.3499548,0.32,0.3630088,-30.6768,1.388,0.006042,0.2569,0.914,0.8595,1200,500000.0,2026-09-18T18:57:10.147623
446,2,PC3,PC,13:9,6009.3,4160.3,225.0,0.0002,0.584,0.3973612,0.152,0.3503016,0.32,0.3640366,-32.9133,1.3841,0.002446,0.2566,0.9142,0.8591,1200,500000.0,2026-09-18T18:57:18.292605
447,2,PC3,PC,13:9,6009.3,4160.3,270.0,0.0002,0.656,0.3898816,0.68,0.3971495,0.608,0.3753701,-31.8301,1.7279,0.00205,0.3226,0.8385,0.7452,1200,500000.0,2026-09-18T18:57:26.535660
448,2,PC3,PC,13:9,6009.3,4160.3,315.0,0.0002,0.584,0.3926686,0.168,0.3500736,0.32,0.3612127,-29.1016,1.395,0.007913,0.2709,0.9105,0.8571,1200,500000.0,2026-09-18T18:57:35.186652
449,2,IR1,IR,√2:1,5946.0,4204.5,0.0,0.0002,0.664,0.3904842,0.664,0.3974906,0.608,0.3752533,-32.5196,1.7277,0.001892,0.3059,0.8283,0.7348,1200,500000.0,2026-09-18T18:57:43.141490
450,2,IR1,IR,√2:1,5946.0,4204.5,45.0,0.0002,0.664,0.3907525,0.6720001,0.3956255,0.608,0.3752531,-32.3118,1.7295,0.001736,0.323,0.8369,0.7424,1200,500000.0,2026-09-18T18:57:51.657920
451,2,IR1,IR,√2:1,5946.0,4204.5,90.0,0.0002,0.648,0.3910507,0.672,0.3956456,0.608,0.3750389,-31.1391,1.7299,0.002701,0.3106,0.8354,0.7439,1200,500000.0,2026-09-18T18:57:59.864603
452,2,IR1,IR,√2:1,5946.0,4204.5,135.0,0.0002,0.584,0.3935631,0.248,0.3564577,0.352,0.3627733,-24.8336,1.4327,0.011227,0.2688,0.8925,0.8354,1200,500000.0,2026-09-18T18:58:08.146649
453,2,IR1,IR,√2:1,5946.0,4204.5,180.0,0.0002,0.584,0.3893621,0.16,0.3484646,0.32,0.3589951,-32.6251,1.4052,0.002638,0.2649,0.9092,0.854,1200,500000.0,2026-09-18T18:58:16.285486
454,2,IR1,IR,√2:1,5946.0,4204.5,225.0,0.0002,0.592,0.3957534,0.208,0.3522894,0.336,0.3632034,-29.7346,1.4084,0.005345,0.2674,0.9064,0.8534,1200,500000.0,2026-09-18T18:58:24.802434
455,2,IR1,IR,√2:1,5946.0,4204.5,270.0,0.0002,0.584,0.3898267,0.208,0.3513401,0.336,0.3594749,-29.2722,1.4255,0.006313,0.2752,0.9011,0.8461,1200,500000.0,2026-09-18T18:58:32.749670
456,2,IR1,IR,√2:1,5946.0,4204.5,315.0,0.0002,0.648,0.3902162,0.664,0.3976053,0.608,0.3746989,-31.9106,1.7292,0.002143,0.2969,0.8245,0.7261,1200,500000.0,2026-09-18T18:58:40.756016
457,2,PP5,PP,13:11,5435.6,4599.3,0.0,0.0005,0.664,0.3967949,0.688,0.3979223,0.608,0.3778453,-25.7369,1.7155,0.003441,0.2511,0.83,0.7273,1200,199999.99999999997,2026-09-18T18:58:48.951398
458,2,PP5,PP,13:11,5435.6,4599.3,45.0,0.0005,0.648,0.3962315,0.68,0.3991868,0.608,0.3789469,-23.5894,1.7092,0.007853,0.2482,0.837,0.7347,1200,199999.99999999997,2026-09-18T18:58:57.612543
459,2,PP5,PP,13:11,5435.6,4599.3,90.0,0.0005,0.672,0.3925026,0.688,0.3956547,0.608,0.3743049,-25.5657,1.731,0.00244,0.2446,0.8259,0.723,1200,199999.99999999997,2026-09-18T18:59:05.740395
460,2,PP5,PP,13:11,5435.6,4599.3,135.0,0.0005,0.592,0.3929857,0.16,0.3496973,0.32,0.3608656,-27.2456,1.3964,0.007167,0.1888,0.9139,0.8555,1200,199999.99999999997,2026-09-18T18:59:14.210772
461,2,PP5,PP,13:11,5435.6,4599.3,180.0,0.0005,0.664,0.3964821,0.68,0.3983287,0.608,0.3779202,-26.4154,1.7154,0.003375,0.2408,0.8289,0.724,1200,199999.99999999997,2026-09-18T18:59:22.708036
462,2,PP5,PP,13:11,5435.6,4599.3,225.0,0.0005,0.592,0.3918464,0.152,0.3489287,0.32,0.3597996,-27.8573,1.4006,0.003777,0.1969,0.9142,0.8555,1200,199999.99999999997,2026-09-18T18:59:31.048061
463,2,PP5,PP,13:11,5435.6,4599.3,270.0,0.0005,0.592,0.3957403,0.152,0.3498117,0.32,0.3626294,-28.0303,1.3904,0.002512,0.1928,0.9161,0.8577,1200,199999.99999999997,2026-09-18T18:59:39.361786
464,2,PP5,PP,13:11,5435.6,4599.3,315.0,0.0005,0.584,0.3911679,0.248,0.3564182,0.352,0.3607451,-23.4953,1.4412,0.013535,0.2699,0.9,0.848,1200,199999.99999999997,2026-09-18T18:59:48.014121
465,2,CC6,CC,49:25,7000.0,3571.4,0.0,0.0001,0.64,0.4012226,0.648,0.4097286,0.576,0.387727,-33.4026,1.6287,0.001691,0.3125,0.8461,0.7583,1200,1000000.0,2026-09-18T18:59:56.184224
466,2,CC6,CC,49:25,7000.0,3571.4,45.0,0.0001,0.632,0.3969073,0.6160001,0.3942485,0.552,0.3773327,-25.5935,1.5893,0.009322,0.2923,0.8377,0.8169,1200,1000000.0,2026-09-18T19:00:04.546119
467,2,CC6,CC,49:25,7000.0,3571.4,90.0,0.0001,0.648,0.3985308,0.624,0.3834867,0.528,0.3718083,-34.4015,1.7435,0.001392,0.3913,0.8217,0.6729,1200,1000000.0,2026-09-18T19:00:12.801512
468,2,CC6,CC,49:25,7000.0,3571.4,135.0,0.0001,0.632,0.3876182,0.648,0.3849654,0.56,0.367835,-27.8643,1.6323,0.005569,0.3386,0.8275,0.784,1200,1000000.0,2026-09-18T19:00:21.160435
469,2,CC6,CC,49:25,7000.0,3571.4,180.0,0.0001,0.584,0.3928923,0.2,0.3521745,0.336,0.3620637,-27.4156,1.4138,0.011595,0.275,0.9045,0.8541,1200,1000000.0,2026-09-18T19:00:29.449177
470,2,CC6,CC,49:25,7000.0,3571.4,225.0,0.0001,0.576,0.3864264,0.168,0.349465,0.32,0.3577078,-29.3747,1.4093,0.007765,0.2754,0.9059,0.8558,1200,1000000.0,2026-09-18T19:00:37.964929
471,2,CC6,CC,49:25,7000.0,3571.4,270.0,0.0001,0.576,0.4307279,0.152,0.6179504,0.32,0.5111333,-32.867,1.2832,0.007209,0.1926,0.9199,0.8859,1200,1000000.0,2026-09-18T19:00:46.222059
472,2,CC6,CC,49:25,7000.0,3571.4,315.0,0.0001,0.64,0.3907725,0.64,0.395577,0.576,0.3752244,-34.3302,1.6847,0.001535,0.334,0.8348,0.7417,1200,1000000.0,2026-09-18T19:00:54.860117
473,2,CC1,CC,9:8,5303.3,4714.0,0.0,0.0005,0.664,0.3949613,0.68,0.3976274,0.608,0.3781981,-25.5917,1.714,0.005099,0.2374,0.8414,0.7375,1200,199999.99999999997,2026-09-18T19:01:02.826074
474,2,CC1,CC,9:8,5303.3,4714.0,45.0,0.0005,0.648,0.3945035,nan,0.3957573,0.608,0.3739465,-29.6151,1.7349,0.00138,0.2421,0.8115,0.7054,1200,199999.99999999997,2026-09-18T19:01:11.104373
475,2,CC1,CC,9:8,5303.3,4714.0,90.0,0.0005,0.584,0.3915149,0.152,0.3490719,0.32,0.3599828,-29.5835,1.3987,0.001802,0.197,0.914,0.8555,1200,199999.99999999997,2026-09-18T19:01:19.689478
476,2,CC1,CC,9:8,5303.3,4714.0,135.0,0.0005,0.584,0.391715,0.152,0.3488667,0.32,0.3600118,-29.4759,1.3989,0.00283,0.205,0.9137,0.8554,1200,199999.99999999997,2026-09-18T19:01:28.295348
477,2,CC1,CC,9:8,5303.3,4714.0,180.0,0.0005,0.664,0.394857,0.68,0.3968402,0.608,0.3752843,-28.6698,1.728,0.002045,0.2467,0.82,0.7128,1200,199999.99999999997,2026-09-18T19:01:36.127462
478,2,CC1,CC,9:8,5303.3,4714.0,225.0,0.0005,0.592,0.3913383,0.152,0.3489223,0.32,0.3598223,-29.6181,1.3993,0.001892,0.2031,0.914,0.8547,1200,199999.99999999997,2026-09-18T19:01:44.980114
479,2,CC1,CC,9:8,5303.3,4714.0,270.0,0.0005,0.592,0.3935022,0.168,0.3499491,0.32,0.361052,-29.3526,1.3958,0.003379,0.2011,0.9137,0.8555,1200,199999.99999999997,2026-09-18T19:01:53.247393
480,2,CC1,CC,9:8,5303.3,4714.0,315.0,0.0005,0.648,0.3931581,0.68,0.3981569,0.608,0.3749373,-28.93,1.7267,0.001435,0.2436,0.8163,0.7094,1200,199999.99999999997,2026-09-18T19:02:01.784697
481,3,CC6,CC,49:25,7000.0,3571.4,0.0,0.0001,0.584,0.3965825,0.152,0.3505905,0.32,0.3645111,-30.2991,1.3823,0.006633,0.2642,0.9145,0.8641,1200,1000000.0,2026-09-18T19:02:10.549317
482,3,CC6,CC,49:25,7000.0,3571.4,45.0,0.0001,0.6,0.3990396,0.464,0.3698189,0.48,0.3697942,-18.8071,1.5794,0.002041,0.2721,0.8717,0.8114,1200,1000000.0,2026-09-18T19:02:18.799540
483,3,CC6,CC,49:25,7000.0,3571.4,90.0,0.0001,0.584,0.3897538,0.152,0.3489987,0.32,0.3598674,-28.6514,1.4005,0.008691,0.27,0.9117,0.8608,1200,1000000.0,2026-09-18T19:02:27.271436
484,3,CC6,CC,49:25,7000.0,3571.4,135.0,0.0001,0.576,0.3883809,0.152,0.3494368,0.32,0.3592457,-28.785,1.403,0.009413,0.274,0.9104,0.8599,1200,1000000.0,2026-09-18T19:02:35.401199
485,3,CC6,CC,49:25,7000.0,3571.4,180.0,0.0001,0.592,0.3931914,0.464,0.3678786,0.48,0.3659959,-18.3734,1.5944,0.006643,0.2686,0.8695,0.8119,1200,1000000.0,2026-09-18T19:02:43.872264
486,3,CC6,CC,49:25,7000.0,3571.4,225.0,0.0001,0.64,0.3962209,0.632,0.3852916,0.56,0.3715624,-31.1934,1.745,0.003174,0.3821,0.8215,0.6853,1200,1000000.0,2026-09-18T19:02:52.028013
487,3,CC6,CC,49:25,7000.0,3571.4,270.0,0.0001,0.648,0.3873345,0.632,0.39267,0.552,0.3720051,-34.4377,1.7428,0.001614,0.3847,0.8316,0.6968,1200,1000000.0,2026-09-18T19:03:00.403773
488,3,CC6,CC,49:25,7000.0,3571.4,315.0,0.0001,0.584,0.3907697,0.152,0.3491407,0.32,0.360667,-28.6152,1.3973,0.010056,0.2719,0.9126,0.8638,1200,1000000.0,2026-09-18T19:03:08.062333
489,3,IR2,IR,φ:1,6360.1,3930.8,0.0,0.0001,0.648,0.3842978,0.68,0.3988729,0.608,0.3731006,-33.4225,1.7367,0.001876,0.3618,0.8324,0.7481,1200,1000000.0,2026-09-18T19:03:16.624295
490,3,IR2,IR,φ:1,6360.1,3930.8,45.0,0.0001,0.576,0.3999745,0.168,0.3509711,0.32,0.3657897,-33.3921,1.3787,0.003993,0.268,0.9155,0.8662,1200,1000000.0,2026-09-18T19:03:24.841093
491,3,IR2,IR,φ:1,6360.1,3930.8,90.0,0.0001,0.64,0.4008779,0.632,0.3888937,0.592,0.377246,-14.7094,1.6982,0.002002,0.2957,0.845,0.7676,1200,1000000.0,2026-09-18T19:03:33.132610
492,3,IR2,IR,φ:1,6360.1,3930.8,135.0,0.0001,0.64,0.4004864,0.64,0.3890849,0.584,0.3772541,-14.6797,1.698,0.003422,0.3047,0.8444,0.7587,1200,1000000.0,2026-09-18T19:03:41.065651
493,3,IR2,IR,φ:1,6360.1,3930.8,180.0,0.0001,0.584,0.3843886,0.152,0.3482613,0.32,0.3565418,-30.9548,1.4131,0.005715,0.2779,0.9075,0.8561,1200,1000000.0,2026-09-18T19:03:49.432435
494,3,IR2,IR,φ:1,6360.1,3930.8,225.0,0.0001,0.5840001,0.3945874,0.152,0.3499289,0.32,0.3626676,-28.9585,1.3898,0.008597,0.2732,0.9114,0.8592,1200,1000000.0,2026-09-18T19:03:58.271971
495,3,IR2,IR,φ:1,6360.1,3930.8,270.0,0.0001,0.584,0.3993421,0.152,0.3502735,0.32,0.3655466,-32.0419,1.3794,0.00479,0.2675,0.9158,0.8646,1200,1000000.0,2026-09-18T19:04:06.692863
496,3,IR2,IR,φ:1,6360.1,3930.8,315.0,0.0001,0.584,0.348225,0.152,0.05708552,0.32,0.1994749,-23.6774,1.6434,0.008066,0.4286,0.8408,0.6823,1200,1000000.0,2026-09-18T19:04:15.319527
497,3,IR1,IR,√2:1,5946.0,4204.5,0.0,0.0002,0.592,0.3954005,0.168,0.3499426,0.32,0.3626303,-32.3652,1.3887,0.003437,0.259,0.9124,0.8574,1200,500000.0,2026-09-18T19:04:23.010998
498,3,IR1,IR,√2:1,5946.0,4204.5,45.0,0.0002,0.584,0.3894815,0.152,0.3489769,0.32,0.3592696,-32.0922,1.4039,0.003883,0.2663,0.9103,0.8552,1200,500000.0,2026-09-18T19:04:31.121567
499,3,IR1,IR,√2:1,5946.0,4204.5,90.0,0.0002,0.576,0.3914627,0.152,0.3489638,0.32,0.3606003,-30.5748,1.3977,0.005582,0.2631,0.9127,0.8591,1200,500000.0,2026-09-18T19:04:39.208743
500,3,IR1,IR,√2:1,5946.0,4204.5,135.0,0.0002,0.648,0.3939629,0.6720001,0.3956422,0.608,0.3757927,-31.2147,1.7258,0.002639,0.3219,0.8265,0.7306,1200,500000.0,2026-09-18T19:04:48.380989
501,3,IR1,IR,√2:1,5946.0,4204.5,180.0,0.0002,0.648,0.3921761,0.6720001,0.3978678,0.608,0.3766232,-29.6682,1.7194,0.0041,0.2926,0.8345,0.7437,1200,500000.0,2026-09-18T19:04:56.926025
502,3,IR1,IR,√2:1,5946.0,4204.5,225.0,0.0002,0.656,0.3905109,0.6720001,0.3955885,0.608,0.3746456,-31.4602,1.7315,0.002498,0.3081,0.8334,0.7399,1200,500000.0,2026-09-18T19:05:05.325716
503,3,IR1,IR,√2:1,5946.0,4204.5,270.0,0.0002,0.592,0.390119,0.16,0.3490457,0.32,0.3592932,-31.4571,1.4036,0.004491,0.2641,0.9098,0.854,1200,500000.0,2026-09-18T19:05:13.711443
504,3,IR1,IR,√2:1,5946.0,4204.5,315.0,0.0002,0.592,0.3940528,0.168,0.3505377,0.32,0.3622259,-30.8563,1.3906,0.004864,0.2687,0.9111,0.8557,1200,500000.0,2026-09-18T19:05:22.609619
505,3,PC3,PC,13:9,6009.3,4160.3,0.0,0.0002,0.584,0.3877633,0.152,0.3485169,0.32,0.3580712,-32.7363,1.4083,0.002615,0.265,0.9085,0.8541,1200,500000.0,2026-09-18T19:05:31.150150
506,3,PC3,PC,13:9,6009.3,4160.3,45.0,0.0002,0.584,0.3951938,0.176,0.3507233,0.32,0.3626646,-30.4187,1.3893,0.005793,0.272,0.9108,0.8546,1200,500000.0,2026-09-18T19:05:39.584504
507,3,PC3,PC,13:9,6009.3,4160.3,90.0,0.0002,0.648,0.3898897,0.664,0.3976981,0.608,0.3762201,-32.6436,1.7246,0.001321,0.3207,0.8422,0.7503,1200,500000.0,2026-09-18T19:05:47.890538
508,3,PC3,PC,13:9,6009.3,4160.3,135.0,0.0002,0.656,0.3892782,0.68,0.3971561,0.608,0.3752043,-32.7042,1.7289,0.001372,0.3086,0.8375,0.7484,1200,500000.0,2026-09-18T19:05:56.075665
509,3,PC3,PC,13:9,6009.3,4160.3,180.0,0.0002,0.664,0.3977677,0.6720001,0.3968579,0.608,0.3796325,-31.9259,1.7044,0.002184,0.302,0.8419,0.7438,1200,500000.0,2026-09-18T19:06:04.005179
510,3,PC3,PC,13:9,6009.3,4160.3,225.0,0.0002,0.624,0.3934429,0.544,0.3819388,0.512,0.3701546,-15.7425,1.6212,0.00296,0.2711,0.8499,0.7598,1200,500000.0,2026-09-18T19:06:12.284625
511,3,PC3,PC,13:9,6009.3,4160.3,270.0,0.0002,0.656,0.3892277,0.68,0.3943249,0.608,0.3721302,-30.8116,1.7397,0.003369,0.2996,0.8219,0.7256,1200,500000.0,2026-09-18T19:06:20.542237
512,3,PC3,PC,13:9,6009.3,4160.3,315.0,0.0002,0.584,0.3967184,0.16,0.3500076,0.32,0.3637016,-32.214,1.3854,0.003448,0.2566,0.9147,0.8603,1200,500000.0,2026-09-18T19:06:29.193001
513,3,IR4,IR,π/2:1,6266.6,3989.4,0.0,0.0002,1.002,0.5732496,nan,nan,nan,nan,-20.3844,1.3899,0.007049,0.5308,0.9252,0.8684,1200,500000.0,2026-09-18T19:06:37.911458
514,3,IR4,IR,π/2:1,6266.6,3989.4,45.0,0.0002,0.64,0.3921966,0.664,0.3890524,0.608,0.3722951,-32.4193,1.7382,0.001604,0.3087,0.8334,0.743,1200,500000.0,2026-09-18T19:06:46.550332
515,3,IR4,IR,π/2:1,6266.6,3989.4,90.0,0.0002,0.648,0.3933436,0.68,0.4033533,0.608,0.3791895,-33.0482,1.7081,0.001468,0.297,0.8288,0.7303,1200,500000.0,2026-09-18T19:06:54.640363
516,3,IR4,IR,π/2:1,6266.6,3989.4,135.0,0.0002,0.648,0.3923624,0.68,0.3975351,0.608,0.3750044,-29.2792,1.7283,0.0053,0.3011,0.8211,0.7298,1200,500000.0,2026-09-18T19:07:03.095717
517,3,IR4,IR,π/2:1,6266.6,3989.4,180.0,0.0002,0.648,0.3929644,0.632,0.3917001,0.592,0.3737095,-14.4091,1.7134,0.001164,0.2725,0.8354,0.7446,1200,500000.0,2026-09-18T19:07:11.062465
518,3,IR4,IR,π/2:1,6266.6,3989.4,225.0,0.0002,0.648,0.3926128,0.632,0.3919171,0.592,0.3738038,-14.3943,1.7111,0.001373,0.2784,0.8362,0.7462,1200,500000.0,2026-09-18T19:07:19.272484
519,3,IR4,IR,π/2:1,6266.6,3989.4,270.0,0.0002,0.632,0.3931122,0.632,0.3918945,0.592,0.3737685,-14.3513,1.7147,0.001309,0.2714,0.8349,0.7448,1200,500000.0,2026-09-18T19:07:27.667428
520,3,IR4,IR,π/2:1,6266.6,3989.4,315.0,0.0002,0.6,0.3919727,0.464,0.3706226,0.48,0.3654769,-18.356,1.5957,0.002926,0.2675,0.8621,0.7972,1200,500000.0,2026-09-18T19:07:36.344901
521,3,PP7,PP,5:2,7905.7,3162.3,0.0,0.0001,0.648,0.3986916,0.664,0.3892896,0.6,0.3765863,-31.3803,1.6983,0.002792,0.353,0.8405,0.7519,1200,1000000.0,2026-09-18T19:07:44.919493
522,3,PP7,PP,5:2,7905.7,3162.3,45.0,0.0001,0.648,0.3948058,0.672,0.3850366,0.6,0.3720151,-27.4497,1.7183,0.006106,0.3374,0.8357,0.7436,1200,1000000.0,2026-09-18T19:07:52.943096
523,3,PP7,PP,5:2,7905.7,3162.3,90.0,0.0001,0.928,0.567637,nan,nan,nan,nan,-10.7006,1.2589,0.007234,0.3028,0.9359,0.9028,1200,1000000.0,2026-09-18T19:08:01.426908
524,3,PP7,PP,5:2,7905.7,3162.3,135.0,0.0001,0.592,0.3901388,0.336,0.3573132,0.4,0.3612697,-21.8533,1.5056,0.006394,0.269,0.8886,0.8355,1200,1000000.0,2026-09-18T19:08:09.773628
525,3,PP7,PP,5:2,7905.7,3162.3,180.0,0.0001,0.576,0.3833826,0.168,0.3485808,0.32,0.3558949,-32.2656,1.4164,0.003199,0.2712,0.9053,0.8584,1200,1000000.0,2026-09-18T19:08:18.249120
526,3,PP7,PP,5:2,7905.7,3162.3,225.0,0.0001,0.576,0.3836736,0.248,0.3521063,0.352,0.3565434,-26.3191,1.4587,0.003615,0.2726,0.8933,0.8445,1200,1000000.0,2026-09-18T19:08:26.008560
527,3,PP7,PP,5:2,7905.7,3162.3,270.0,0.0001,0.648,0.3907817,0.656,0.394786,0.592,0.3736762,-25.9262,1.6902,0.008372,0.3374,0.8257,0.7452,1200,1000000.0,2026-09-18T19:08:34.637887
528,3,PP7,PP,5:2,7905.7,3162.3,315.0,0.0001,0.64,0.3992341,0.6720001,0.3952598,0.592,0.3788782,-29.8689,1.7098,0.003866,0.3302,0.8357,0.743,1200,1000000.0,2026-09-18T19:08:42.791495
529,3,PC4,PC,7:4,6614.4,3779.6,0.0,0.0001,0.656,0.3957744,0.68,nan,0.6,0.3810779,-27.7872,1.7015,0.005017,0.3385,0.8504,0.765,1200,1000000.0,2026-09-18T19:08:51.068932
530,3,PC4,PC,7:4,6614.4,3779.6,45.0,0.0001,0.64,0.3921622,0.624,0.3892221,0.592,0.3726785,-14.4281,1.7189,0.001554,0.3196,0.8355,0.7462,1200,1000000.0,2026-09-18T19:08:59.235746
531,3,PC4,PC,7:4,6614.4,3779.6,90.0,0.0001,0.584,0.3884741,0.152,0.3488812,0.32,0.3590721,-34.6701,1.4015,0.002292,0.2722,0.9109,0.8602,1200,1000000.0,2026-09-18T19:09:07.604410
532,3,PC4,PC,7:4,6614.4,3779.6,135.0,0.0001,0.584,0.3935339,0.152,0.3498578,0.32,0.3622681,-34.6922,1.3927,0.002085,0.2658,0.9124,0.8599,1200,1000000.0,2026-09-18T19:09:15.749103
533,3,PC4,PC,7:4,6614.4,3779.6,180.0,0.0001,0.584,0.3935292,0.152,0.349263,0.32,0.3620954,-34.8376,1.3935,0.001936,0.2703,0.9132,0.8617,1200,1000000.0,2026-09-18T19:09:23.761175
534,3,PC4,PC,7:4,6614.4,3779.6,225.0,0.0001,0.656,0.389107,0.6720001,0.3798546,0.6,0.3665561,-33.9121,1.7665,0.001735,0.3502,0.8315,0.7472,1200,1000000.0,2026-09-18T19:09:32.176321
535,3,PC4,PC,7:4,6614.4,3779.6,270.0,0.0001,0.576,0.390871,0.152,0.3490282,0.32,0.360188,-34.3268,1.3987,0.002671,0.2733,0.9108,0.858,1200,1000000.0,2026-09-18T19:09:40.146768
536,3,PC4,PC,7:4,6614.4,3779.6,315.0,0.0001,0.648,0.3895339,0.6720001,0.4003077,0.608,0.3756301,-29.4077,1.7229,0.004345,0.3283,0.827,0.7384,1200,1000000.0,2026-09-18T19:09:48.530131
537,3,PP4,PP,11:7,6267.8,3988.6,0.0,0.0002,0.584,0.3522038,0.152,0.05803886,0.32,0.201567,-27.6481,1.6278,0.001642,0.3657,0.8502,0.7307,1200,500000.0,2026-09-18T19:09:56.829817
538,3,PP4,PP,11:7,6267.8,3988.6,45.0,0.0002,0.584,0.3921301,0.168,0.3498084,0.32,0.3609216,-33.2082,1.3959,0.001732,0.2646,0.912,0.8561,1200,500000.0,2026-09-18T19:10:05.091036
539,3,PP4,PP,11:7,6267.8,3988.6,90.0,0.0002,0.624,0.3925214,0.56,0.3812466,0.528,0.3696169,-15.8575,1.6461,0.001983,0.2705,0.847,0.7681,1200,500000.0,2026-09-18T19:10:13.802459
